,Activity Wheel Software from Lafayette Instrument Company.,,,,,,,,,,,,,,,
,Version 11.16.5338.19188,,,,,,,,,,,,,,,
,Experiment Setup:,,,,,,,,,,,,,,,
,Connected Hardware:,,,,,,,,,,,,,,,
,,USB Interface REV 1 [1-FTDH63QW],,,,,,,,,,,,,,
,,USB Interface REV 2 [2-FTV64L2L],,,,,,,,,,,,,,
,     Experiment Name: Wolff_2-18-17,,,,,,,,,,,,,,,
,     Experiment Length: 10 Days,,,,,,,,,,,,,,,
,     Download Interval(Active Cycle): 1 Minute,,,,,,,,,,,,,,,
,     Date Format: M/d/yyyy,,,,,,,,,,,,,,,
,     Time Format: H:mm:ss,,,,,,,,,,,,,,,
,     Start Time: 2/18/2017 12:22:59,,,,,,,,,,,,,,,
,     Stop Time: ~2/28/2017 12:22:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Interface/Port, 1-1, 2-1, 2-2, 2-3, 2-4, 2-5, 2-6, 2-7, 2-8, 2-9, 2-10, 2-11, 2-12, 2-13, 2-14, 2-15
Counter/Animal ID, , , , , , , , , , , , , , , , 
Cage Type,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse,Mouse
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 2/18/2017 12:23:00,,,,,,,,,,,,,,,,
Distance,10618.19,7407.11,10599.01,2187.83,8268.21,10884.11,222.92,15725.76,2338.69,1073.97,4526.23,444.82,8446.28,3671.37,4447.07,8075.16
Total Counts,26545.47,18517.76,26497.53,5469.58,20670.51,27210.28,557.3,39314.41,5846.74,2684.93,11315.57,1112.05,21115.71,9178.42,11117.67,20187.89
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:35:25,,,,,,,,,,,,,,,,
Interval Count,38.04,48.63,73.79,0,65.83,54.11,29.3,78.21,0,6.97,73.33,1.79,50.83,65.95,42.67,82.11
Average m/min.,15.22,19.45,29.53,0,26.35,21.65,11.72,31.29,0,2.79,29.31,0.72,20.33,26.38,17.07,32.85
Distance,10633.41,7426.56,10628.53,2187.83,8294.54,10905.75,234.64,15757.05,2338.69,1076.76,4555.56,445.54,8466.62,3697.75,4464.14,8108
Total Counts,26583.51,18566.39,26571.32,5469.58,20736.34,27264.38,586.61,39392.62,5846.74,2691.91,11388.89,1113.84,21166.54,9244.37,11160.34,20270
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:36:25,,,,,,,,,,,,,,,,
Interval Count,90.03,45.24,0.46,0,29.72,65.43,0,87.41,0,6.63,66.83,3.05,61.86,42.43,59.92,74.45
Average m/min.,36,18.08,0.18,0,11.88,26.16,0,34.96,0,2.66,26.74,1.22,24.74,16.97,23.96,29.76
Distance,10669.42,7444.65,10628.71,2187.83,8306.43,10931.93,234.64,15792.01,2338.69,1079.42,4582.29,446.76,8491.36,3714.72,4488.11,8137.78
Total Counts,26673.54,18611.63,26571.78,5469.58,20766.07,27329.82,586.61,39480.03,5846.74,2698.54,11455.72,1116.89,21228.39,9286.8,11220.26,20344.45
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:37:25,,,,,,,,,,,,,,,,
Interval Count,80.92,8.22,92.07,0,41.58,57.28,0,90.26,0,5.33,75.33,1.21,62.8,64.88,61.76,80.93
Average m/min.,32.36,3.29,36.85,0,16.64,22.92,0,36.11,0,2.13,30.11,0.48,25.11,25.95,24.71,32.39
Distance,10701.78,7447.94,10665.54,2187.83,8323.06,10954.84,234.64,15828.12,2338.69,1081.55,4612.42,447.24,8516.48,3740.67,4512.81,8170.15
Total Counts,26754.46,18619.86,26663.84,5469.58,20807.64,27387.09,586.61,39570.29,5846.74,2703.87,11531.05,1118.11,21291.2,9351.68,11282.03,20425.38
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:38:25,,,,,,,,,,,,,,,,
Interval Count,82.58,36.87,76.38,0,47.32,61.12,0,87.47,0,7.62,18.54,2.24,63.01,68.95,40.32,73.76
Average m/min.,33.03,14.74,30.52,0,18.9,24.42,0,34.98,0,3.04,7.42,0.9,25.19,27.56,16.12,29.48
Distance,10734.82,7462.69,10696.09,2187.83,8341.98,10979.28,234.64,15863.11,2338.69,1084.59,4619.84,448.14,8541.68,3768.25,4528.94,8199.66
Total Counts,26837.04,18656.72,26740.22,5469.58,20854.96,27448.21,586.61,39657.76,5846.74,2711.49,11549.59,1120.34,21354.21,9420.63,11322.34,20499.14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:39:25,,,,,,,,,,,,,,,,
Interval Count,66.99,39.61,85.92,0,34.11,64.22,0,88.64,0,7.95,73.87,2.53,63.34,71.58,0,41.61
Average m/min.,26.79,15.84,34.39,0,13.66,25.69,0,35.44,0,3.18,29.52,1.01,25.34,28.64,0,16.65
Distance,10761.61,7478.53,10730.46,2187.83,8355.63,11004.97,234.64,15898.56,2338.69,1087.77,4649.38,449.15,8567.02,3796.88,4528.94,8216.3
Total Counts,26904.03,18696.33,26826.14,5469.58,20889.07,27512.43,586.61,39746.41,5846.74,2719.43,11623.46,1122.87,21417.55,9492.21,11322.34,20540.75
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:40:25,,,,,,,,,,,,,,,,
Interval Count,84.34,42.92,83.38,0,57.58,68.8,0.03,88.39,0,4.5,3.16,2.32,62,77.79,0,81.71
Average m/min.,33.74,17.16,33.33,0,23.02,27.51,0.01,35.37,0,1.8,1.27,0.92,24.8,31.11,0,32.66
Distance,10795.35,7495.7,10763.81,2187.83,8378.66,11032.49,234.65,15933.92,2338.69,1089.57,4650.65,450.07,8591.82,3828,4528.94,8248.98
Total Counts,26988.37,18739.25,26909.53,5469.58,20946.64,27581.24,586.63,39834.8,5846.74,2723.93,11626.62,1125.18,21479.55,9570,11322.34,20622.46
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:41:25,,,,,,,,,,,,,,,,
Interval Count,86.97,45.16,7.68,3,37.32,59.58,0.01,88.89,0,4.79,0,1.76,62.97,72.58,0,75.92
Average m/min.,34.78,18.06,3.07,1.2,14.91,23.83,0.01,35.52,0,1.92,0,0.71,25.17,29.02,0,30.37
Distance,10830.14,7513.76,10766.88,2189.03,8393.58,11056.33,234.66,15969.48,2338.69,1091.49,4650.65,450.78,8617.01,3857.03,4528.94,8279.35
Total Counts,27075.34,18784.41,26917.21,5472.58,20983.96,27640.82,586.64,39923.7,5846.74,2728.72,11626.62,1126.95,21542.53,9642.58,11322.34,20698.38
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:42:25,,,,,,,,,,,,,,,,
Interval Count,81.17,46.96,56.32,44.83,41.83,0.16,0,86.64,0,4.84,0,1.66,65.16,74.84,0,77.2
Average m/min.,32.46,18.78,22.52,17.92,16.74,0.06,0,34.69,0,1.94,0,0.66,26.06,29.93,0,30.87
Distance,10862.61,7532.55,10789.41,2206.96,8410.32,11056.39,234.66,16004.14,2338.69,1093.43,4650.65,451.44,8643.07,3886.97,4528.94,8310.23
Total Counts,27156.51,18831.37,26973.53,5517.41,21025.79,27640.97,586.64,40010.34,5846.74,2733.57,11626.62,1128.61,21607.68,9717.42,11322.34,20775.58
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:43:25,,,,,,,,,,,,,,,,
Interval Count,85.99,53.78,89.13,54.75,22.8,0,0,85.61,0,6.14,0,1.97,63.38,71.99,0,68.93
Average m/min.,34.38,21.51,35.65,21.89,9.11,0,0,34.19,0,2.45,0,0.79,25.34,28.78,0,27.56
Distance,10897,7554.06,10825.06,2228.86,8419.44,11056.39,234.66,16038.38,2338.69,1095.88,4650.65,452.23,8668.43,3915.76,4528.94,8337.81
Total Counts,27242.5,18885.14,27062.66,5572.16,21048.59,27640.97,586.64,40095.95,5846.74,2739.71,11626.62,1130.58,21671.07,9789.41,11322.34,20844.51
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:44:25,,,,,,,,,,,,,,,,
Interval Count,70.99,22.47,79.34,42.17,59.87,0.58,0,90.14,0,5.43,0,1,57.21,72.39,0,75.75
Average m/min.,28.39,8.99,31.74,16.87,23.95,0.23,0,36.11,0,2.18,0,0.4,22.89,28.97,0,30.31
Distance,10925.39,7563.05,10856.8,2245.73,8443.38,11056.62,234.66,16074.44,2338.69,1098.06,4650.65,452.63,8691.31,3944.72,4528.94,8368.11
Total Counts,27313.49,18907.62,27142,5614.33,21108.46,27641.55,586.64,40186.09,5846.74,2745.14,11626.62,1131.58,21728.28,9861.8,11322.34,20920.26
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:45:25,,,,,,,,,,,,,,,,
Interval Count,84.01,0,86.08,41.49,22.91,53.72,0,88.51,0,5.82,0,1.42,64.62,60.29,0,80.16
Average m/min.,33.6,0,34.41,16.59,9.16,21.46,0,35.34,0,2.32,0,0.57,25.83,24.11,0,32.03
Distance,10959,7563.05,10891.23,2262.33,8452.55,11078.11,234.66,16109.84,2338.69,1100.38,4650.65,453.2,8717.16,3968.84,4528.94,8400.17
Total Counts,27397.5,18907.62,27228.08,5655.82,21131.37,27695.28,586.64,40274.61,5846.74,2750.96,11626.62,1133,21792.89,9922.09,11322.34,21000.42
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:46:25,,,,,,,,,,,,,,,,
Interval Count,85.91,0,77.8,48.58,48.75,64.51,0,43.33,0,5.71,9.22,1.63,59.82,68.68,0,67.61
Average m/min.,34.36,0,31.13,19.44,19.51,25.84,0,17.35,0,2.29,3.69,0.65,23.92,27.48,0,27.05
Distance,10993.36,7563.05,10922.35,2281.76,8472.05,11103.92,234.66,16127.17,2338.69,1102.67,4654.34,453.85,8741.08,3996.31,4528.94,8427.21
Total Counts,27483.41,18907.62,27305.88,5704.39,21180.12,27759.79,586.64,40317.93,5846.74,2756.67,11635.84,1134.63,21852.71,9990.78,11322.34,21068.03
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:47:25,,,,,,,,,,,,,,,,
Interval Count,89.95,0,22.62,48.79,52.13,49.95,0,38.87,0,5.37,47.96,2.29,27,74.84,0,85.08
Average m/min.,35.97,0,9.04,19.49,20.83,19.94,0,15.52,0,2.15,19.16,0.92,10.79,29.92,0,33.99
Distance,11029.34,7563.05,10931.4,2301.27,8492.9,11123.89,234.66,16142.72,2338.69,1104.82,4673.52,454.77,8751.88,4026.25,4528.94,8461.24
Total Counts,27573.36,18907.62,27328.5,5753.18,21232.25,27809.74,586.64,40356.8,5846.74,2762.04,11683.8,1136.92,21879.71,10065.62,11322.34,21153.11
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:48:25,,,,,,,,,,,,,,,,
Interval Count,91.46,0,0,43.38,21.46,38.3,0,78.42,0,0,63.08,1.84,56.57,75.08,0,82.04
Average m/min.,36.59,0,0,17.37,8.59,15.35,0,31.41,0,0,25.24,0.74,22.63,30.03,0,32.83
Distance,11065.93,7563.05,10931.4,2318.63,8501.48,11139.22,234.66,16174.09,2338.69,1104.82,4698.75,455.51,8774.51,4056.28,4528.94,8494.06
Total Counts,27664.82,18907.62,27328.5,5796.57,21253.71,27848.04,586.64,40435.22,5846.74,2762.04,11746.88,1138.76,21936.28,10140.7,11322.34,21235.14
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:49:25,,,,,,,,,,,,,,,,
Interval Count,88.64,0,0,24.95,46.92,69.51,0,92.43,0,0,65.84,1.47,64.36,73.01,0,44.68
Average m/min.,35.45,0,0,9.97,18.75,27.77,0,36.93,0,0,26.33,0.58,25.75,29.21,0,17.86
Distance,11101.38,7563.05,10931.4,2328.61,8520.25,11167.02,234.66,16211.06,2338.69,1104.82,4725.09,456.09,8800.25,4085.48,4528.94,8511.93
Total Counts,27753.46,18907.62,27328.5,5821.51,21300.63,27917.55,586.64,40527.66,5846.74,2762.04,11812.72,1140.24,22000.63,10213.71,11322.34,21279.83
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:50:25,,,,,,,,,,,,,,,,
Interval Count,88.32,0,0,0,48.3,51.3,0,75.79,0,0,74.21,2.76,66.16,71,0,66.5
Average m/min.,35.32,0,0,0,19.33,20.53,0,30.34,0,0,29.68,1.11,26.46,28.39,0,26.6
Distance,11136.71,7563.05,10931.4,2328.61,8539.57,11187.54,234.66,16241.38,2338.69,1104.82,4754.77,457.2,8826.72,4113.88,4528.94,8538.53
Total Counts,27841.78,18907.62,27328.5,5821.51,21348.93,27968.86,586.64,40603.45,5846.74,2762.04,11886.93,1143,22066.79,10284.71,11322.34,21346.33
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:51:25,,,,,,,,,,,,,,,,
Interval Count,79.82,0,0,0,17.18,46.79,0,65.63,0,0,60.53,2.16,63.13,73.87,0,85.51
Average m/min.,31.93,0,0,0,6.87,18.7,0,26.22,0,0,24.2,0.86,25.25,29.54,0,34.18
Distance,11168.64,7563.05,10931.4,2328.61,8546.45,11206.26,234.66,16267.63,2338.69,1104.82,4778.98,458.06,8851.97,4143.43,4528.94,8572.74
Total Counts,27921.59,18907.62,27328.5,5821.51,21366.12,28015.64,586.64,40669.08,5846.74,2762.04,11947.46,1145.16,22129.92,10358.58,11322.34,21431.84
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:52:25,,,,,,,,,,,,,,,,
Interval Count,85.87,0,0,0,51.83,70.21,0,90.8,0,3.66,63.39,2.01,61.89,78.76,0,80.05
Average m/min.,34.33,0,0,0,20.74,28.1,0,36.33,0,1.46,25.34,0.81,24.74,31.5,0,32.03
Distance,11202.98,7563.05,10931.4,2328.61,8567.18,11234.34,234.66,16303.95,2338.69,1106.28,4804.34,458.87,8876.73,4174.94,4528.94,8604.76
Total Counts,28007.46,18907.62,27328.5,5821.51,21417.95,28085.86,586.64,40759.88,5846.74,2765.7,12010.86,1147.17,22191.82,10437.34,11322.34,21511.89
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:53:25,,,,,,,,,,,,,,,,
Interval Count,87.03,0,0,0,63.28,47.26,0,70.95,0,5.05,65.57,1.93,61,74.3,36.59,83.95
Average m/min.,34.81,0,0,0,25.28,18.89,0,28.36,0,2.02,26.24,0.77,24.4,29.71,14.62,33.55
Distance,11237.79,7563.05,10931.4,2328.61,8592.49,11253.25,234.66,16332.33,2338.69,1108.3,4830.57,459.64,8901.13,4204.66,4543.57,8638.34
Total Counts,28094.49,18907.62,27328.5,5821.51,21481.22,28133.12,586.64,40830.83,5846.74,2770.75,12076.42,1149.11,22252.82,10511.64,11358.93,21595.84
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:54:25,,,,,,,,,,,,,,,,
Interval Count,87.22,0,0,0,23.74,46.5,0,88.66,0,6.05,65.72,2.29,60,70.79,55.12,66.57
Average m/min.,34.89,0,0,0,9.5,18.61,0,35.47,0,2.42,26.28,0.92,24,28.32,22.06,26.64
Distance,11272.68,7563.05,10931.4,2328.61,8601.98,11271.85,234.66,16367.79,2338.69,1110.72,4856.86,460.56,8925.13,4232.97,4565.62,8664.96
Total Counts,28181.71,18907.62,27328.5,5821.51,21504.96,28179.62,586.64,40919.49,5846.74,2776.8,12142.14,1151.39,22312.82,10582.43,11414.05,21662.41
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:55:25,,,,,,,,,,,,,,,,
Interval Count,47.25,29.87,0,0,66.79,0,0,80.68,0,5.08,65,2.08,49.49,76.37,55.21,78.38
Average m/min.,18.89,11.93,0,0,26.69,0,0,32.26,0,2.03,26,0.83,19.78,30.52,22.06,31.32
Distance,11291.58,7574.99,10931.4,2328.61,8628.7,11271.85,234.66,16400.07,2338.69,1112.75,4882.86,461.39,8944.92,4263.52,4587.71,8696.32
Total Counts,28228.96,18937.49,27328.5,5821.51,21571.75,28179.62,586.64,41000.17,5846.74,2781.88,12207.14,1153.47,22362.3,10658.8,11469.26,21740.79
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:56:25,,,,,,,,,,,,,,,,
Interval Count,0.26,67.34,0,0,54.87,0,0,85.53,0,5.95,67.2,1.08,65.72,71.92,47.3,73.74
Average m/min.,0.11,26.94,0,0,21.97,0,0,34.21,0,2.38,26.87,0.43,26.29,28.78,18.93,29.52
Distance,11291.69,7601.93,10931.4,2328.61,8650.65,11271.85,234.66,16434.28,2338.69,1115.13,4909.74,461.82,8971.21,4292.29,4606.63,8725.81
Total Counts,28229.22,19004.83,27328.5,5821.51,21626.62,28179.62,586.64,41085.7,5846.74,2787.83,12274.34,1154.55,22428.03,10730.72,11516.57,21814.53
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:57:25,,,,,,,,,,,,,,,,
Interval Count,10.09,62.26,0,0,61.04,0,0,76.43,0,5.92,66.61,2.24,58.42,66.75,56.29,74.46
Average m/min.,4.04,24.9,0,0,24.38,0,0,30.56,0,2.37,26.64,0.9,23.36,26.68,22.48,29.74
Distance,11295.73,7626.84,10931.4,2328.61,8675.06,11271.85,234.66,16464.85,2338.69,1117.5,4936.38,462.72,8994.58,4318.99,4629.14,8755.59
Total Counts,28239.32,19067.09,27328.5,5821.51,21687.66,28179.62,586.64,41162.13,5846.74,2793.75,12340.95,1156.79,22486.45,10797.47,11572.86,21888.99
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:58:25,,,,,,,,,,,,,,,,
Interval Count,88.28,55.26,0,0,63.09,0,0,69.03,0,5.66,67.91,3.18,55.95,74.58,54.33,82.09
Average m/min.,35.31,22.1,0,0,25.25,0,0,27.6,0,2.26,27.15,1.27,22.38,29.84,21.75,32.87
Distance,11331.04,7648.94,10931.4,2328.61,8700.3,11271.85,234.66,16492.46,2338.69,1119.76,4963.54,463.99,9016.96,4348.82,4650.87,8788.43
Total Counts,28327.59,19122.36,27328.5,5821.51,21750.75,28179.62,586.64,41231.16,5846.74,2799.41,12408.86,1159.97,22542.39,10872.05,11627.18,21971.08
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 18:59:25,,,,,,,,,,,,,,,,
Interval Count,93.12,66.39,0,0,40.11,3.3,0,88.22,0,5.82,23.88,1.68,68.55,77.58,56.26,76.84
Average m/min.,37.23,26.54,0,0,16.03,1.32,0,35.3,0,2.33,9.55,0.67,27.4,31,22.48,30.71
Distance,11368.28,7675.5,10931.4,2328.61,8716.34,11273.17,234.66,16527.75,2338.69,1122.09,4973.09,464.66,9044.38,4379.85,4673.38,8819.17
Total Counts,28420.71,19188.75,27328.5,5821.51,21790.86,28182.92,586.64,41319.38,5846.74,2805.22,12432.74,1161.66,22610.95,10949.63,11683.45,22047.92
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:00:25,,,,,,,,,,,,,,,,
Interval Count,96.18,61.61,0,0,55.67,36.5,0,74.54,0,4.76,58.33,1.76,64.47,70.92,62.54,74.97
Average m/min.,38.48,24.64,0,0,22.27,14.6,0,29.8,0,1.9,23.33,0.71,25.79,28.38,25.03,30.01
Distance,11406.76,7700.14,10931.4,2328.61,8738.61,11287.77,234.66,16557.57,2338.69,1123.99,4996.43,465.37,9070.17,4408.22,4698.39,8849.16
Total Counts,28516.89,19250.36,27328.5,5821.51,21846.53,28219.42,586.64,41393.92,5846.74,2809.99,12491.07,1163.42,22675.42,11020.55,11745.99,22122.89
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:01:25,,,,,,,,,,,,,,,,
Interval Count,94.49,72.26,0,0,56.43,48.83,0,81.67,0,5.08,63.89,1.58,70.41,0,51.61,36.72
Average m/min.,37.78,28.89,0,0,22.56,19.52,0,32.68,0,2.04,25.55,0.63,28.14,0,20.63,14.67
Distance,11444.55,7729.05,10931.4,2328.61,8761.18,11307.3,234.66,16590.24,2338.69,1126.03,5021.98,466,9098.33,4408.22,4719.04,8863.85
Total Counts,28611.38,19322.62,27328.5,5821.51,21902.96,28268.25,586.64,41475.59,5846.74,2815.07,12554.96,1165,22745.83,11020.55,11797.59,22159.62
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:02:25,,,,,,,,,,,,,,,,
Interval Count,88.76,68.01,0,0,44.36,35.49,0,80.79,0,5.89,66.24,1.47,67.63,0,57.7,77.41
Average m/min.,35.51,27.21,0,0,17.75,14.19,0,32.29,0,2.35,26.49,0.59,27.06,0,23.1,30.98
Distance,11480.06,7756.25,10931.4,2328.61,8778.93,11321.49,234.66,16622.55,2338.69,1128.38,5048.48,466.59,9125.38,4408.22,4742.12,8894.81
Total Counts,28700.14,19390.63,27328.5,5821.51,21947.32,28303.74,586.64,41556.38,5846.74,2820.96,12621.2,1166.47,22813.46,11020.55,11855.29,22237.03
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:03:25,,,,,,,,,,,,,,,,
Interval Count,80.28,68.16,0,0,76.42,37.29,0,76.67,0,0.66,64.03,1.66,56.42,0,55.2,75.04
Average m/min.,32.11,27.26,0,0,30.55,14.92,0,30.68,0,0.27,25.62,0.66,22.57,0,22.06,30
Distance,11512.17,7783.52,10931.4,2328.61,8809.49,11336.41,234.66,16653.22,2338.69,1128.65,5074.09,467.25,9147.95,4408.22,4764.19,8924.83
Total Counts,28780.42,19458.79,27328.5,5821.51,22023.74,28341.03,586.64,41633.05,5846.74,2821.62,12685.22,1168.13,22869.88,11020.55,11910.49,22312.07
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:04:25,,,,,,,,,,,,,,,,
Interval Count,88.75,70.11,0,0,64.57,32.25,0,83.89,0,7.63,65.04,2.58,64.46,0,60.33,0.07
Average m/min.,35.49,28.04,0,0,25.83,12.9,0,33.53,0,3.05,26,1.03,25.78,0,24.14,0.02
Distance,11547.67,7811.56,10931.4,2328.61,8835.32,11349.31,234.66,16686.78,2338.69,1131.7,5100.11,468.28,9173.74,4408.22,4788.33,8924.85
Total Counts,28869.17,19528.89,27328.5,5821.51,22088.3,28373.28,586.64,41716.95,5846.74,2829.25,12750.26,1170.71,22934.34,11020.55,11970.82,22312.13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:05:25,,,,,,,,,,,,,,,,
Interval Count,28.13,72.29,0,0,0,38.59,0,84.91,0,4.24,52.66,2.08,71.34,0,55.03,0
Average m/min.,11.25,28.9,0,0,0,15.44,0,33.98,0,1.69,21.08,0.84,28.54,0,22,0
Distance,11558.92,7840.47,10931.4,2328.61,8835.32,11364.75,234.66,16720.74,2338.69,1133.39,5121.17,469.12,9202.27,4408.22,4810.34,8924.85
Total Counts,28897.3,19601.18,27328.5,5821.51,22088.3,28411.87,586.64,41801.86,5846.74,2833.49,12802.92,1172.79,23005.68,11020.55,12025.84,22312.13
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:06:25,,,,,,,,,,,,,,,,
Interval Count,87.88,70.58,0,0,0,0,0,57.78,0,4.39,61.42,3.89,66.66,0,60.21,0.03
Average m/min.,35.14,28.24,0,0,0,0,0,23.08,0,1.76,24.54,1.55,26.65,0,24.07,0.01
Distance,11594.07,7868.71,10931.4,2328.61,8835.32,11364.75,234.66,16743.85,2338.69,1135.15,5145.74,470.67,9228.94,4408.22,4834.42,8924.86
Total Counts,28985.18,19671.76,27328.5,5821.51,22088.3,28411.87,586.64,41859.63,5846.74,2837.88,12864.34,1176.68,23072.34,11020.55,12086.05,22312.16
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:07:25,,,,,,,,,,,,,,,,
Interval Count,93.91,73.04,0,0,0,0,0,91.08,0,7.5,68.96,2.32,65.68,0,32.32,23.55
Average m/min.,37.57,29.2,0,0,0,0,0,36.45,0,3,27.6,0.93,26.28,0,12.93,9.41
Distance,11631.64,7897.92,10931.4,2328.61,8835.32,11364.75,234.66,16780.28,2338.69,1138.15,5173.32,471.6,9255.21,4408.22,4847.35,8934.28
Total Counts,29079.09,19744.8,27328.5,5821.51,22088.3,28411.87,586.64,41950.71,5846.74,2845.38,12933.3,1179,23138.03,11020.55,12118.37,22335.71
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:08:25,,,,,,,,,,,,,,,,
Interval Count,89.5,29.07,0,0,45.36,22.01,0,86.87,0,8.47,69.26,2.03,63.33,0,0,63.92
Average m/min.,35.79,11.63,0,0,18.14,8.8,0,34.72,0,3.39,27.68,0.81,25.31,0,0,25.57
Distance,11667.44,7909.55,10931.4,2328.61,8853.46,11373.55,234.66,16815.03,2338.69,1141.54,5201.03,472.41,9280.54,4408.22,4847.35,8959.85
Total Counts,29168.59,19773.87,27328.5,5821.51,22133.66,28433.88,586.64,42037.58,5846.74,2853.86,13002.57,1181.03,23201.36,11020.55,12118.37,22399.63
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:09:25,,,,,,,,,,,,,,,,
Interval Count,84.72,20.22,0,0,71.91,55.45,0,84.72,0,5.34,65.64,1.21,33.8,0,18.78,61.24
Average m/min.,33.89,8.09,0,0,28.76,22.18,0,33.91,0,2.14,26.26,0.48,13.52,0,7.51,24.49
Distance,11701.33,7917.64,10931.4,2328.61,8882.23,11395.73,234.66,16848.92,2338.69,1143.68,5227.28,472.89,9294.06,4408.22,4854.86,8984.35
Total Counts,29253.32,19794.09,27328.5,5821.51,22205.57,28489.33,586.64,42122.3,5846.74,2859.2,13068.21,1182.24,23235.16,11020.55,12137.14,22460.87
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:10:25,,,,,,,,,,,,,,,,
Interval Count,91.51,69.82,0,0,62.29,56.97,0,86.39,0,5,71.76,2.5,0,0,19.37,69.54
Average m/min.,36.59,27.92,0,0,24.91,22.78,0,34.53,0,2,28.69,1,0,0,7.75,27.82
Distance,11737.93,7945.56,10931.4,2328.61,8907.14,11418.52,234.66,16883.48,2338.69,1145.68,5255.99,473.89,9294.06,4408.22,4862.61,9012.16
Total Counts,29344.83,19863.91,27328.5,5821.51,22267.86,28546.3,586.64,42208.7,5846.74,2864.2,13139.97,1184.74,23235.16,11020.55,12156.51,22530.41
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:11:25,,,,,,,,,,,,,,,,
Interval Count,87.58,72.62,0,0,52.86,19,0,77.3,0,5.66,50.07,1.96,0,0,4.99,71.04
Average m/min.,35.03,29.04,0,0,21.14,7.6,0,30.94,0,2.26,20.04,0.79,0,0,1.99,28.41
Distance,11772.96,7974.61,10931.4,2328.61,8928.28,11426.12,234.66,16914.4,2338.69,1147.94,5276.02,474.68,9294.06,4408.22,4864.6,9040.58
Total Counts,29432.41,19936.53,27328.5,5821.51,22320.71,28565.3,586.64,42286,5846.74,2869.86,13190.04,1186.7,23235.16,11020.55,12161.5,22601.45
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
 19:12:25,,,,,,,,,,,,,,,,
Interval Count,49.62,69.86,0,0,61.67,58.09,0,27.97,0,4.41,40.89,1.51,0,31.22,0.21,71.95
Average m/min.,19.84,27.94,0,0,24.66,23.23,0,11.18,0,1.77,16.33,0.6,0,12.49,0.08,28.78
Distance,11792.81,8002.55,10931.4,2328.61,8952.95,11449.36,234.66,16925.59,2338.69,1149.71,5292.37,475.28,9294.06,4420.71,4864.68,9069.36
Total Counts,29482.03,20006.38,27328.5,5821.51,22382.38,28623.39,586.64,42313.97,5846.74,2874.26,13230.93,1188.21,23235.16,11051.78,12161.71,22673.39
,,,,,,,,,,,,,,,,
