Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Duration	Distance	Mean speed	Line crossings	Max speed	A : entries	A : time	A : distance	A : average speed	A : mean visit	A : mean distance to border	A : time getting closer to zone	A : time getting further from zone	B : entries	B : time	B : distance	B : average speed	B : mean visit	B : mean distance to border	B : time getting closer to zone	B : time getting further from zone	C : entries	C : time	C : distance	C : average speed	C : mean visit	C : mean distance to border	C : time getting closer to zone	C : time getting further from zone	A0 : entries	A0 : time	A0 : mean distance to border	A0 : time getting closer to zone	A0 : time getting further from zone	Center : entries	Center : time	Center : time getting closer to zone	Center : time getting further from zone	Group
9	9	A	A	First stage	1	Y Maze Wolff	68 - 69 secs.	1.0	0.090	0.090	0	0.172	0	1.0	0.090	0.000	1.0	0.023	0.0	0.0	0	0.0	0.000				0.8	0.1	0	0.0	0.000				1.0	0.0	0	0.0		0.0	0.8	0	0.0	0.8	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	69 - 70 secs.	1.0	0.113	0.113	0	0.196	0	1.0	0.113	0.245	1.0	0.035	0.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0		0.0	1.0	0	0.0	1.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	70 - 71 secs.	1.0	0.025	0.025	0	0.078	0	1.0	0.025	0.053	1.0	0.034	0.0	0.0	0	0.0	0.000				0.7	0.2	0	0.0	0.000				0.6	0.4	0	0.0		0.1	0.5	0	0.0	0.5	0.3	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	71 - 72 secs.	1.0	0.021	0.021	0	0.058	0	1.0	0.021	0.000	1.0	0.031	0.0	0.0	0	0.0	0.000				0.3	0.6	0	0.0	0.000				0.5	0.3	0	0.0		0.3	0.3	0	0.0	0.3	0.3	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	72 - 73 secs.	1.0	0.027	0.027	0	0.077	0	1.0	0.027	0.028	1.0	0.014	0.0	0.0	0	0.0	0.000				0.6	0.1	0	0.0	0.000				0.6	0.1	0	0.0		0.1	0.6	0	0.0	0.6	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	73 - 74 secs.	1.0	0.076	0.076	1	0.085	0	0.2	0.021	0.000	0.2	0.004	0.0	0.7	0	0.0	0.000				0.5	0.3	0	0.0	0.000				0.8	0.0	0	0.0		0.0	0.8	1	0.8	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	74 - 75 secs.	1.0	0.023	0.023	1	0.073	0	0.0	0.000				0.2	0.7	0	0.0	0.000				0.2	0.7	1	0.8	0.023	0.058	0.8	0.005	0.1	0.0	0	0.0		0.2	0.7	0	0.3	0.1	0.6	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	75 - 76 secs.	1.0	0.000	0.000	0	0.021	0	0.0	0.000				0.0	0.7	0	0.0	0.000				0.2	0.4	0	1.0	0.000	0.000	1.0	0.010	0.0	0.0	0	0.0		0.0	0.7	0	0.0	0.1	0.6	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	76 - 77 secs.	1.0	0.030	0.030	0	0.064	0	0.0	0.000				0.1	0.6	0	0.0	0.000				0.0	0.7	0	1.0	0.030	0.033	1.0	0.024	0.0	0.0	0	0.0		0.1	0.6	0	0.0	0.0	0.6	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	77 - 78 secs.	1.0	0.027	0.027	0	0.049	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.1	0.8	0	1.0	0.027	0.021	1.0	0.029	0.0	0.0	0	0.0		0.2	0.6	0	0.0	0.2	0.6	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	78 - 79 secs.	1.0	0.050	0.050	0	0.093	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.2	0.7	0	1.0	0.050	0.125	1.0	0.028	0.0	0.0	0	0.0		0.0	0.9	0	0.0	0.1	0.8	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	79 - 80 secs.	1.0	0.022	0.022	0	0.097	0	0.0	0.000				0.3	0.6	0	0.0	0.000				0.3	0.6	0	1.0	0.022	0.058	1.0	0.030	0.0	0.0	0	0.0		0.3	0.6	0	0.0	0.3	0.6	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	80 - 81 secs.	1.0	0.062	0.062	0	0.130	0	0.0	0.000				0.2	0.7	0	0.0	0.000				0.2	0.7	0	1.0	0.062	0.059	1.0	0.036	0.0	0.0	0	0.0		0.2	0.7	0	0.0	0.2	0.7	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	81 - 82 secs.	1.0	0.027	0.027	0	0.056	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.2	0.6	0	1.0	0.027	0.022	1.0	0.030	0.0	0.0	0	0.0		0.1	0.7	0	0.0	0.2	0.6	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	82 - 83 secs.	1.0	0.022	0.022	0	0.046	0	0.0	0.000				0.0	0.7	0	0.0	0.000				0.0	0.7	0	1.0	0.022	0.043	1.0	0.027	0.0	0.0	0	0.0		0.0	0.7	0	0.0	0.0	0.7	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	83 - 84 secs.	1.0	0.023	0.023	0	0.049	0	0.0	0.000				0.3	0.6	0	0.0	0.000				0.3	0.6	0	1.0	0.023	0.046	1.0	0.021	0.0	0.0	0	0.0		0.3	0.6	0	0.0	0.3	0.6	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	84 - 85 secs.	1.0	0.024	0.024	0	0.060	0	0.0	0.000				0.7	0.3	0	0.0	0.000				0.7	0.3	0	1.0	0.024	0.026	1.0	0.028	0.0	0.0	0	0.0		0.7	0.3	0	0.0	0.7	0.3	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	85 - 86 secs.	1.0	0.073	0.073	0	0.098	0	0.0	0.000				0.3	0.6	0	0.0	0.000				0.5	0.5	0	1.0	0.073	0.115	1.0	0.031	0.0	0.0	0	0.0		0.1	0.8	0	0.0	0.5	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	86 - 87 secs.	1.0	0.026	0.026	0	0.085	0	0.0	0.000				0.5	0.5	0	0.0	0.000				0.5	0.5	0	1.0	0.026	0.021	1.0	0.037	0.0	0.0	0	0.0		0.5	0.5	0	0.0	0.5	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	87 - 88 secs.	1.0	0.029	0.029	0	0.108	0	0.0	0.000				0.2	0.4	0	0.0	0.000				0.2	0.4	0	1.0	0.029	0.056	1.0	0.034	0.0	0.0	0	0.0		0.2	0.4	0	0.0	0.2	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	88 - 89 secs.	1.0	0.000	0.000	0	0.012	0	0.0	0.000				0.0	0.1	0	0.0	0.000				0.0	0.1	0	1.0	0.000	0.000	1.0	0.032	0.0	0.0	0	0.0		0.0	0.1	0	0.0	0.0	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	89 - 90 secs.	1.0	0.000	0.000	0	0.032	0	0.0	0.000				0.4	0.5	0	0.0	0.000				0.4	0.5	0	1.0	0.000	0.021	1.0	0.037	0.0	0.0	0	0.0		0.3	0.6	0	0.0	0.4	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	90 - 91 secs.	1.0	0.000	0.000	0	0.031	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.5	0.2	0	1.0	0.000	0.023	1.0	0.040	0.0	0.0	0	0.0		0.5	0.2	0	0.0	0.5	0.2	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	91 - 92 secs.	1.0	0.101	0.101	0	0.103	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	1.0	0.101	0.144	1.0	0.038	0.0	0.0	0	0.0		1.0	0.0	0	0.0	1.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	92 - 93 secs.	1.0	0.022	0.022	0	0.102	0	0.0	0.000				0.5	0.4	0	0.0	0.000				0.4	0.5	0	1.0	0.022	0.050	1.0	0.037	0.0	0.0	0	0.0		0.5	0.4	0	0.0	0.4	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	93 - 94 secs.	1.0	0.000	0.000	0	0.032	0	0.0	0.000				0.5	0.5	0	0.0	0.000				0.6	0.4	0	1.0	0.000	0.000	1.0	0.034	0.0	0.0	0	0.0		0.5	0.5	0	0.0	0.6	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	94 - 95 secs.	1.0	0.029	0.029	0	0.062	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.5	0.3	0	1.0	0.029	0.028	1.0	0.030	0.0	0.0	0	0.0		0.7	0.1	0	0.0	0.5	0.3	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	95 - 96 secs.	1.0	0.138	0.138	0	0.225	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.8	0.1	0	1.0	0.138	0.152	1.0	0.028	0.0	0.0	0	0.0		0.9	0.0	0	0.0	0.8	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	96 - 97 secs.	1.0	0.023	0.023	0	0.205	0	0.0	0.000				0.4	0.3	0	0.0	0.000				0.6	0.1	0	1.0	0.023	0.021	1.0	0.028	0.0	0.0	0	0.0		0.4	0.3	0	0.0	0.5	0.2	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	97 - 98 secs.	1.0	0.000	0.000	0	0.018	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.1	0.3	0	1.0	0.000	0.021	1.0	0.030	0.0	0.0	0	0.0		0.3	0.1	0	0.0	0.3	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	98 - 99 secs.	1.0	0.000	0.000	0	0.015	0	0.0	0.000				0.2	0.4	0	0.0	0.000				0.3	0.3	0	1.0	0.000	0.000	1.0	0.029	0.0	0.0	0	0.0		0.2	0.4	0	0.0	0.3	0.3	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	99 - 100 secs.	1.0	0.000	0.000	0	0.011	0	0.0	0.000				0.1	0.4	0	0.0	0.000				0.2	0.2	0	1.0	0.000	0.000	1.0	0.030	0.0	0.0	0	0.0		0.1	0.4	0	0.0	0.1	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	100 - 101 secs.	1.0	0.000	0.000	0	0.010	0	0.0	0.000				0.2	0.0	0	0.0	0.000				0.1	0.1	0	1.0	0.000	0.023	1.0	0.029	0.0	0.0	0	0.0		0.2	0.0	0	0.0	0.1	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	101 - 102 secs.	1.0	0.000	0.000	0	0.012	0	0.0	0.000				0.2	0.3	0	0.0	0.000				0.4	0.1	0	1.0	0.000	0.023	1.0	0.029	0.0	0.0	0	0.0		0.2	0.3	0	0.0	0.5	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	102 - 103 secs.	1.0	0.021	0.021	0	0.017	0	0.0	0.000				0.5	0.1	0	0.0	0.000				0.4	0.2	0	1.0	0.021	0.000	1.0	0.028	0.0	0.0	0	0.0		0.5	0.1	0	0.0	0.5	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	103 - 104 secs.	1.0	0.000	0.000	0	0.010	0	0.0	0.000				0.0	0.1	0	0.0	0.000				0.0	0.1	0	1.0	0.000	0.000	1.0	0.026	0.0	0.0	0	0.0		0.0	0.1	0	0.0	0.0	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	104 - 105 secs.	1.0	0.000	0.000	0	0.018	0	0.0	0.000				0.3	0.5	0	0.0	0.000				0.7	0.1	0	1.0	0.000	0.000	1.0	0.024	0.0	0.0	0	0.0		0.3	0.5	0	0.0	0.5	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	105 - 106 secs.	1.0	0.000	0.000	0	0.049	0	0.0	0.000				0.2	0.3	0	0.0	0.000				0.3	0.2	0	1.0	0.000	0.000	1.0	0.024	0.0	0.0	0	0.0		0.2	0.3	0	0.0	0.2	0.3	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	106 - 107 secs.	1.0	0.000	0.000	0	0.040	0	0.0	0.000				0.8	0.0	0	0.0	0.000				0.7	0.1	0	1.0	0.000	0.000	1.0	0.026	0.0	0.0	0	0.0		0.8	0.0	0	0.0	0.8	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	107 - 108 secs.	1.0	0.049	0.049	1	0.082	0	0.0	0.000				0.6	0.4	0	0.0	0.000				1.0	0.0	0	0.0	0.027	0.000	0.0	0.013	0.1	0.8	0	0.0		0.5	0.4	1	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	108 - 109 secs.	1.0	0.021	0.021	0	0.063	0	0.0	0.000				0.2	0.3	0	0.0	0.000				0.7	0.2	0	0.0	0.000				0.3	0.5	0	0.0		0.1	0.3	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	109 - 110 secs.	1.0	0.025	0.025	0	0.052	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.4	0.6	0	0.0	0.000				0.6	0.3	0	0.0		0.5	0.2	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	110 - 111 secs.	1.0	0.054	0.054	0	0.069	0	0.0	0.000				0.8	0.0	0	0.0	0.000				0.0	0.8	0	0.0	0.000				0.1	0.7	0	0.0		0.8	0.0	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	111 - 112 secs.	1.0	0.023	0.023	1	0.058	1	0.6	0.000	0.053	0.6	0.009	0.3	0.0	0	0.0	0.000				0.5	0.4	0	0.0	0.000				0.4	0.6	0	0.0		0.5	0.5	0	0.4	0.5	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	112 - 113 secs.	1.0	0.000	0.000	2	0.038	1	0.3	0.000	0.000	0.3	0.002	0.1	0.1	0	0.0	0.000				0.2	0.3	0	0.0	0.000				0.3	0.2	0	0.0		0.1	0.1	1	0.7	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	113 - 114 secs.	1.0	0.037	0.037	1	0.114	0	0.1	0.000	2.541	0.1	0.002	0.0	0.6	0	0.0	0.000				0.4	0.4	0	0.0	0.000				0.8	0.0	0	0.0		0.0	0.6	1	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	114 - 115 secs.	1.0	0.047	0.047	1	0.070	0	0.0	0.000				0.1	0.7	0	0.0	0.000				0.1	0.7	1	0.5	0.022	0.060	0.5	0.008	0.1	0.1	0	0.0		0.1	0.7	0	0.5	0.0	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	115 - 116 secs.	1.0	0.067	0.067	0	0.098	0	0.0	0.000				0.1	0.9	0	0.0	0.000				0.1	0.9	0	1.0	0.067	0.079	1.0	0.024	0.0	0.0	0	0.0		0.1	0.9	0	0.0	0.1	0.9	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	116 - 117 secs.	1.0	0.000	0.000	0	0.083	0	0.0	0.000				0.4	0.5	0	0.0	0.000				0.6	0.3	0	1.0	0.000	0.047	1.0	0.028	0.0	0.0	0	0.0		0.4	0.5	0	0.0	0.5	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	117 - 118 secs.	1.0	0.139	0.139	0	0.165	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	1.0	0.139	0.122	1.0	0.037	0.0	0.0	0	0.0		0.0	0.9	0	0.0	0.0	0.9	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	118 - 119 secs.	1.0	0.077	0.077	0	0.118	0	0.0	0.000				0.1	0.9	0	0.0	0.000				0.1	0.9	0	1.0	0.077	0.077	1.0	0.039	0.0	0.0	0	0.0		0.1	0.9	0	0.0	0.1	0.9	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	119 - 120 secs.	1.0	0.000	0.000	0	0.038	0	0.0	0.000				0.1	0.1	0	0.0	0.000				0.1	0.1	0	1.0	0.000	0.021	1.0	0.040	0.0	0.0	0	0.0		0.0	0.2	0	0.0	0.1	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	120 - 121 secs.	1.0	0.022	0.022	0	0.060	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.7	0.1	0	1.0	0.022	0.054	1.0	0.035	0.0	0.0	0	0.0		0.8	0.0	0	0.0	0.7	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	121 - 122 secs.	1.0	0.031	0.031	0	0.085	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.0	0.9	0	1.0	0.031	0.079	1.0	0.031	0.0	0.0	0	0.0		0.0	0.9	0	0.0	0.0	0.9	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	122 - 123 secs.	1.0	0.021	0.021	0	0.043	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.2	0.5	0	1.0	0.021	0.000	1.0	0.025	0.0	0.0	0	0.0		0.4	0.4	0	0.0	0.2	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	123 - 124 secs.	1.0	0.045	0.045	0	0.096	0	0.0	0.000				0.6	0.1	0	0.0	0.000				0.6	0.1	0	1.0	0.045	0.000	1.0	0.027	0.0	0.0	0	0.0		0.6	0.1	0	0.0	0.6	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	124 - 125 secs.	1.0	0.200	0.200	0	0.237	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	1.0	0.200	0.301	1.0	0.030	0.0	0.0	0	0.0		1.0	0.0	0	0.0	1.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	125 - 126 secs.	1.0	0.028	0.028	0	0.114	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.5	0.2	0	1.0	0.028	0.028	1.0	0.037	0.0	0.0	0	0.0		0.5	0.2	0	0.0	0.5	0.2	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	126 - 127 secs.	1.0	0.000	0.000	0	0.033	0	0.0	0.000				0.5	0.4	0	0.0	0.000				0.5	0.4	0	1.0	0.000	0.000	1.0	0.035	0.0	0.0	0	0.0		0.5	0.4	0	0.0	0.5	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	127 - 128 secs.	1.0	0.000	0.000	0	0.020	0	0.0	0.000				0.5	0.3	0	0.0	0.000				0.5	0.3	0	1.0	0.000	0.000	1.0	0.034	0.0	0.0	0	0.0		0.5	0.3	0	0.0	0.4	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	128 - 129 secs.	1.0	0.043	0.043	0	0.067	0	0.0	0.000				0.6	0.0	0	0.0	0.000				0.4	0.2	0	1.0	0.043	0.000	1.0	0.026	0.0	0.0	0	0.0		0.6	0.0	0	0.0	0.6	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	129 - 130 secs.	1.0	0.000	0.000	0	0.052	0	0.0	0.000				0.0	0.5	0	0.0	0.000				0.1	0.4	0	1.0	0.000	0.000	1.0	0.007	0.0	0.0	0	0.0		0.0	0.5	0	0.0	0.0	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	130 - 131 secs.	1.0	0.000	0.000	0	0.010	0	0.0	0.000				0.0	0.1	0	0.0	0.000				0.0	0.1	0	1.0	0.000	0.000	1.0	0.010	0.0	0.0	0	0.0		0.0	0.1	0	0.0	0.0	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	131 - 132 secs.	1.0	0.000	0.000	0	0.024	0	0.0	0.000				0.3	0.4	0	0.0	0.000				0.5	0.2	0	1.0	0.000	0.000	1.0	0.014	0.0	0.0	0	0.0		0.3	0.4	0	0.0	0.1	0.5	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	132 - 133 secs.	1.0	0.000	0.000	0	0.020	0	0.0	0.000				0.6	0.1	0	0.0	0.000				0.5	0.2	0	1.0	0.000	0.000	1.0	0.011	0.0	0.0	0	0.0		0.6	0.1	0	0.0	0.6	0.1	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	133 - 134 secs.	1.0	0.043	0.043	1	0.087	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.8	0.1	0	0.3	0.000	0.000	0.3	0.005	0.1	0.5	0	0.0		0.7	0.1	1	0.7	0.2	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	134 - 135 secs.	1.0	0.000	0.000	0	0.083	0	0.0	0.000				0.4	0.2	0	0.0	0.000				0.2	0.6	0	0.0	0.000				0.5	0.3	0	0.0		0.4	0.2	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	135 - 136 secs.	1.0	0.023	0.023	0	0.050	0	0.0	0.000				0.1	0.7	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.4	0.5	0	0.0		0.1	0.7	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	136 - 137 secs.	1.0	0.000	0.000	0	0.045	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.3	0.5	0	0.0	0.000				0.2	0.4	0	0.0		0.5	0.2	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	137 - 138 secs.	1.0	0.029	0.029	0	0.059	0	0.0	0.000				0.3	0.2	0	0.0	0.000				0.3	0.4	0	0.0	0.000				0.1	0.6	0	0.0		0.3	0.2	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	138 - 139 secs.	1.0	0.021	0.021	0	0.038	0	0.0	0.000				0.2	0.2	0	0.0	0.000				0.7	0.1	0	0.0	0.000				0.2	0.6	0	0.0		0.2	0.2	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	139 - 140 secs.	1.0	0.000	0.000	0	0.042	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.1	0.6	0	0.0	0.000				0.5	0.2	0	0.0		0.4	0.4	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	140 - 141 secs.	1.0	0.061	0.061	0	0.144	0	0.0	0.000				0.5	0.2	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.6	0.3	0	0.0		0.5	0.2	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	141 - 142 secs.	1.0	0.042	0.042	1	0.130	1	0.7	0.021	0.059	0.7	0.021	0.2	0.0	0	0.0	0.000				0.2	0.7	0	0.0	0.000				0.1	0.8	0	0.0		0.7	0.1	0	0.3	0.1	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	142 - 143 secs.	1.0	0.047	0.047	0	0.084	0	1.0	0.047	0.053	1.0	0.032	0.0	0.0	0	0.0	0.000				0.0	0.9	0	0.0	0.000				0.1	0.8	0	0.0		0.8	0.0	0	0.0	0.0	0.8	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	143 - 144 secs.	1.0	0.084	0.084	0	0.112	0	1.0	0.084	0.104	1.0	0.037	0.0	0.0	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	0	0.0		1.0	0.0	0	0.0	0.0	1.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	144 - 145 secs.	1.0	0.110	0.110	0	0.144	0	1.0	0.110	0.078	1.0	0.034	0.0	0.0	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	0	0.0		1.0	0.0	0	0.0	0.0	1.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	145 - 146 secs.	1.0	0.000	0.000	0	0.043	0	1.0	0.000	0.023	1.0	0.032	0.0	0.0	0	0.0	0.000				0.1	0.4	0	0.0	0.000				0.0	0.6	0	0.0		0.4	0.0	0	0.0	0.0	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	146 - 147 secs.	1.0	0.000	0.000	0	0.016	0	1.0	0.000	0.000	1.0	0.031	0.0	0.0	0	0.0	0.000				0.3	0.1	0	0.0	0.000				0.2	0.2	0	0.0		0.0	0.1	0	0.0	0.1	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	147 - 148 secs.	1.0	0.000	0.000	0	0.038	0	1.0	0.000	0.000	1.0	0.031	0.0	0.0	0	0.0	0.000				0.3	0.4	0	0.0	0.000				0.3	0.4	0	0.0		0.4	0.3	0	0.0	0.3	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	148 - 149 secs.	1.0	0.144	0.144	1	0.164	0	0.0	0.079	7.675	0.0	0.026	0.0	1.0	0	0.0	0.000				0.0	1.0	0	0.0	0.000				0.0	1.0	1	1.0	0.032	0.0	0.0	0	0.0	0.0	1.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	149 - 150 secs.	1.0	0.023	0.023	0	0.089	0	0.0	0.000				0.4	0.6	0	0.0	0.000				0.4	0.6	0	0.0	0.000				0.4	0.6	0	1.0	0.035	0.0	0.0	0	0.0	0.4	0.6	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	150 - 151 secs.	1.0	0.000	0.000	0	0.036	0	0.0	0.000				0.3	0.4	0	0.0	0.000				0.3	0.5	0	0.0	0.000				0.5	0.4	0	1.0	0.038	0.0	0.0	0	0.0	0.3	0.4	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	151 - 152 secs.	1.0	0.000	0.000	0	0.076	0	0.0	0.000				0.5	0.3	0	0.0	0.000				0.6	0.3	0	0.0	0.000				0.5	0.4	0	1.0	0.034	0.0	0.0	0	0.0	0.5	0.3	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	152 - 153 secs.	1.0	0.082	0.082	0	0.120	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.9	0.0	0	0.0	0.000				0.9	0.0	0	1.0	0.036	0.0	0.0	0	0.0	0.9	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	153 - 154 secs.	1.0	0.115	0.115	1	0.169	1	0.6	0.050	0.000	0.6	0.029	0.1	0.0	0	0.0	0.000				0.8	0.1	0	0.0	0.000				0.9	0.0	0	0.4	0.032	0.0	0.5	0	0.0	0.9	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	154 - 155 secs.	1.0	0.047	0.047	0	0.124	0	1.0	0.047	0.057	1.0	0.027	0.0	0.0	0	0.0	0.000				0.2	0.7	0	0.0	0.000				0.2	0.7	0	0.0		0.7	0.2	0	0.0	0.2	0.7	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	155 - 156 secs.	1.0	0.204	0.204	0	0.246	0	1.0	0.204	0.207	1.0	0.034	0.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0	0.000				1.0	0.0	0	0.0		0.0	1.0	0	0.0	1.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	156 - 157 secs.	1.0	0.060	0.060	1	0.126	0	0.3	0.031	0.000	0.3	0.019	0.0	0.5	0	0.0	0.000				0.7	0.3	0	0.0	0.000				0.8	0.1	0	0.0		0.0	0.8	1	0.7	0.2	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	157 - 158 secs.	1.0	0.024	0.024	0	0.048	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.2	0.5	0	0.0	0.000				0.5	0.3	0	0.0		0.2	0.5	0	1.0	0.0	0.0	Irrad
9	9	A	A	First stage	1	Y Maze Wolff	158 - 159 secs.	1.0	0.028	0.028	1	0.077	0	0.0	0.000				0.0	0.7	0	0.0	0.000				0.1	0.6	1	0.3	0.000	0.217	0.3	0.016	0.4	0.0	0	0.0		0.0	0.7	0	0.7	0.0	0.2	Irrad
