Test	Animal	Treatment	Code	Stage	Trial	Apparatus	Segment of test	Distance	Mean speed	Time mobile	Time immobile	A : entries	A : time	A : distance	A : mean distance from	A : mean distance to border	B : entries	B : time	B : distance	B : mean distance from	B : mean distance to border	C : entries	C : time	C : distance	C : mean distance from	C : mean distance to border	A0 : entries	A0 : time	A0 : distance	A0 : mean distance from	A0 : mean distance to border	Center : entries	Center : time	Center : distance	Center : mean distance from	Center : mean distance to border	Group	ID
10	10	A	A	First stage	1	Y Maze Wolff	135 - 136 secs.	0.018	0.018	1.0	0.0	0	0.0	0.000	0.133		0	0.0	0.000	0.487		0	0.0	0.000	0.483		0	1.0	0.018		0.036	0	0.0	0.000	0.430		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	136 - 137 secs.	0.070	0.070	1.0	0.0	0	0.0	0.000	0.074		0	0.0	0.000	0.431		0	0.0	0.000	0.421		0	1.0	0.070		0.028	0	0.0	0.000	0.371		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	137 - 138 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.063		0	0.0	0.000	0.423		0	0.0	0.000	0.408		0	1.0	0.000		0.023	0	0.0	0.000	0.362		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	138 - 139 secs.	0.034	0.034	1.0	0.0	0	0.0	0.000	0.051		0	0.0	0.000	0.413		0	0.0	0.000	0.394		0	1.0	0.034		0.018	0	0.0	0.000	0.351		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	139 - 140 secs.	0.016	0.016	1.0	0.0	0	0.0	0.000	0.030		0	0.0	0.000	0.392		0	0.0	0.000	0.372		0	1.0	0.016		0.016	0	0.0	0.000	0.329		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	140 - 141 secs.	0.000	0.000	0.3	0.7	0	0.0	0.000	0.027		0	0.0	0.000	0.389		0	0.0	0.000	0.368		0	1.0	0.000		0.014	0	0.0	0.000	0.326		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	141 - 142 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.026		0	0.0	0.000	0.389		0	0.0	0.000	0.367		0	1.0	0.000		0.014	0	0.0	0.000	0.325		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	142 - 143 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.024		0	0.0	0.000	0.387		0	0.0	0.000	0.365		0	1.0	0.000		0.014	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	143 - 144 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.388		0	0.0	0.000	0.366		0	1.0	0.000		0.013	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	144 - 145 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.388		0	0.0	0.000	0.366		0	1.0	0.000		0.014	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	145 - 146 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.388		0	0.0	0.000	0.366		0	1.0	0.000		0.014	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	146 - 147 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.388		0	0.0	0.000	0.366		0	1.0	0.000		0.014	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	147 - 148 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.387		0	0.0	0.000	0.367		0	1.0	0.000		0.015	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	148 - 149 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.387		0	0.0	0.000	0.367		0	1.0	0.000		0.015	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	149 - 150 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.387		0	0.0	0.000	0.367		0	1.0	0.000		0.015	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	150 - 151 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.024		0	0.0	0.000	0.387		0	0.0	0.000	0.366		0	1.0	0.000		0.015	0	0.0	0.000	0.324		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	151 - 152 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.024		0	0.0	0.000	0.388		0	0.0	0.000	0.365		0	1.0	0.000		0.012	0	0.0	0.000	0.323		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	152 - 153 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.025		0	0.0	0.000	0.389		0	0.0	0.000	0.366		0	1.0	0.000		0.012	0	0.0	0.000	0.325		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	153 - 154 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.023		0	0.0	0.000	0.386		0	0.0	0.000	0.365		0	1.0	0.000		0.015	0	0.0	0.000	0.322		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	154 - 155 secs.	0.066	0.066	0.8	0.2	1	0.7	0.019	0.022	0.022	0	0.0	0.000	0.347		0	0.0	0.000	0.331		0	0.3	0.047	0.034	0.014	0	0.0	0.000	0.285		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	155 - 156 secs.	0.033	0.033	0.3	0.7	0	1.0	0.033		0.020	0	0.0	0.000	0.296		0	0.0	0.000	0.281		0	0.0	0.000	0.067		0	0.0	0.000	0.235		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	156 - 157 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.020	0	0.0	0.000	0.293		0	0.0	0.000	0.278		0	0.0	0.000	0.070		0	0.0	0.000	0.232		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	157 - 158 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.016	0	0.0	0.000	0.302		0	0.0	0.000	0.283		0	0.0	0.000	0.063		0	0.0	0.000	0.240		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	158 - 159 secs.	0.023	0.023	0.1	0.9	0	1.0	0.023		0.025	0	0.0	0.000	0.297		0	0.0	0.000	0.285		0	0.0	0.000	0.064		0	0.0	0.000	0.236		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	159 - 160 secs.	0.049	0.049	1.0	0.0	0	1.0	0.049		0.028	0	0.0	0.000	0.231		0	0.0	0.000	0.223		0	0.0	0.000	0.128		0	0.0	0.000	0.172		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	160 - 161 secs.	0.017	0.017	1.0	0.0	0	1.0	0.017		0.033	0	0.0	0.000	0.200		0	0.0	0.000	0.198		0	0.0	0.000	0.156		0	0.0	0.000	0.143		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	161 - 162 secs.	0.032	0.032	1.0	0.0	0	1.0	0.032		0.031	0	0.0	0.000	0.188		0	0.0	0.000	0.186		0	0.0	0.000	0.168		0	0.0	0.000	0.132		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	162 - 163 secs.	0.018	0.018	0.4	0.6	0	1.0	0.018		0.030	0	0.0	0.000	0.155		0	0.0	0.000	0.156		0	0.0	0.000	0.200		0	0.0	0.000	0.099		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	163 - 164 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.033	0	0.0	0.000	0.148		0	0.0	0.000	0.147		0	0.0	0.000	0.208		0	0.0	0.000	0.092		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	164 - 165 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.032	0	0.0	0.000	0.149		0	0.0	0.000	0.148		0	0.0	0.000	0.206		0	0.0	0.000	0.093		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	165 - 166 secs.	0.017	0.017	0.4	0.7	0	1.0	0.017		0.028	0	0.0	0.000	0.162		0	0.0	0.000	0.158		0	0.0	0.000	0.195		0	0.0	0.000	0.105		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	166 - 167 secs.	0.041	0.041	1.0	0.0	0	1.0	0.041		0.018	0	0.0	0.000	0.156		0	0.0	0.000	0.141		0	0.0	0.000	0.207		0	0.0	0.000	0.095		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	167 - 168 secs.	0.016	0.016	1.0	0.0	0	1.0	0.016		0.018	0	0.0	0.000	0.124		0	0.0	0.000	0.108		0	0.0	0.000	0.239		0	0.0	0.000	0.063		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	168 - 169 secs.	0.046	0.046	1.0	0.0	0	1.0	0.046		0.021	0	0.0	0.000	0.135		0	0.0	0.000	0.122		0	0.0	0.000	0.227		0	0.0	0.000	0.075		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	169 - 170 secs.	0.026	0.026	1.0	0.0	0	1.0	0.026		0.025	0	0.0	0.000	0.167		0	0.0	0.000	0.158		0	0.0	0.000	0.192		0	0.0	0.000	0.108		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	170 - 171 secs.	0.079	0.079	1.0	0.0	0	1.0	0.079		0.029	0	0.0	0.000	0.202		0	0.0	0.000	0.197		0	0.0	0.000	0.156		0	0.0	0.000	0.144		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	171 - 172 secs.	0.134	0.134	1.0	0.0	0	0.9	0.134	0.028	0.023	0	0.0	0.000	0.322		0	0.0	0.000	0.308		1	0.1	0.000	0.048	0.026	0	0.0	0.000	0.261		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	172 - 173 secs.	0.063	0.063	1.0	0.0	0	0.0	0.000	0.064		0	0.0	0.000	0.421		0	0.0	0.000	0.410		0	1.0	0.063		0.027	0	0.0	0.000	0.361		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	173 - 174 secs.	0.016	0.016	1.0	0.0	0	0.0	0.000	0.076		0	0.0	0.000	0.431		0	0.0	0.000	0.425		0	1.0	0.016		0.033	0	0.0	0.000	0.373		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	174 - 175 secs.	0.019	0.019	1.0	0.0	0	0.0	0.000	0.064		0	0.0	0.000	0.421		0	0.0	0.000	0.412		0	1.0	0.019		0.030	0	0.0	0.000	0.362		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	175 - 176 secs.	0.000	0.000	0.3	0.7	0	0.0	0.000	0.054		0	0.0	0.000	0.414		0	0.0	0.000	0.398		0	1.0	0.000		0.022	0	0.0	0.000	0.353		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	176 - 177 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.048		0	0.0	0.000	0.408		0	0.0	0.000	0.393		0	1.0	0.000		0.022	0	0.0	0.000	0.347		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	177 - 178 secs.	0.018	0.018	0.2	0.9	0	0.0	0.000	0.047		0	0.0	0.000	0.407		0	0.0	0.000	0.391		0	1.0	0.018		0.022	0	0.0	0.000	0.346		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	178 - 179 secs.	0.018	0.018	1.0	0.0	0	0.0	0.000	0.028		0	0.0	0.000	0.388		0	0.0	0.000	0.372		0	1.0	0.018		0.021	0	0.0	0.000	0.327		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	179 - 180 secs.	0.018	0.018	1.0	0.0	0	0.0	0.000	0.025		0	0.0	0.000	0.376		0	0.0	0.000	0.379		0	1.0	0.018		0.023	0	0.0	0.000	0.322		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	180 - 181 secs.	0.019	0.019	1.0	0.0	0	0.0	0.000	0.036		0	0.0	0.000	0.386		0	0.0	0.000	0.391		0	1.0	0.019		0.028	0	0.0	0.000	0.333		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	181 - 182 secs.	0.022	0.022	1.0	0.0	0	0.0	0.000	0.031		0	0.0	0.000	0.385		0	0.0	0.000	0.381		0	1.0	0.022		0.028	0	0.0	0.000	0.328		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	182 - 183 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.033		0	0.0	0.000	0.388		0	0.0	0.000	0.383		0	1.0	0.000		0.031	0	0.0	0.000	0.331		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	183 - 184 secs.	0.086	0.086	1.0	0.0	0	0.0	0.000	0.060		0	0.0	0.000	0.414		0	0.0	0.000	0.410		0	1.0	0.086		0.035	0	0.0	0.000	0.357		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	184 - 185 secs.	0.022	0.022	1.0	0.0	0	0.0	0.000	0.123		0	0.0	0.000	0.476		0	0.0	0.000	0.474		0	1.0	0.022		0.033	0	0.0	0.000	0.420		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	185 - 186 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.128		0	0.0	0.000	0.484		0	0.0	0.000	0.477		0	1.0	0.000		0.032	0	0.0	0.000	0.426		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	186 - 187 secs.	0.016	0.016	0.4	0.6	0	0.0	0.000	0.127		0	0.0	0.000	0.485		0	0.0	0.000	0.474		0	1.0	0.016		0.027	0	0.0	0.000	0.425		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	187 - 188 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.128		0	0.0	0.000	0.489		0	0.0	0.000	0.472		0	1.0	0.000		0.021	0	0.0	0.000	0.427		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	188 - 189 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.129		0	0.0	0.000	0.491		0	0.0	0.000	0.472		0	1.0	0.000		0.018	0	0.0	0.000	0.428		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	189 - 190 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.129		0	0.0	0.000	0.491		0	0.0	0.000	0.472		0	1.0	0.000		0.018	0	0.0	0.000	0.428		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	190 - 191 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.128		0	0.0	0.000	0.490		0	0.0	0.000	0.471		0	1.0	0.000		0.019	0	0.0	0.000	0.427		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	191 - 192 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.128		0	0.0	0.000	0.490		0	0.0	0.000	0.471		0	1.0	0.000		0.019	0	0.0	0.000	0.427		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	192 - 193 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.128		0	0.0	0.000	0.490		0	0.0	0.000	0.471		0	1.0	0.000		0.019	0	0.0	0.000	0.427		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	193 - 194 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.125		0	0.0	0.000	0.485		0	0.0	0.000	0.469		0	1.0	0.000		0.021	0	0.0	0.000	0.424		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	194 - 195 secs.	0.000	0.000	0.7	0.3	0	0.0	0.000	0.118		0	0.0	0.000	0.476		0	0.0	0.000	0.465		0	1.0	0.000		0.027	0	0.0	0.000	0.416		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	195 - 196 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.123		0	0.0	0.000	0.480		0	0.0	0.000	0.471		0	1.0	0.000		0.030	0	0.0	0.000	0.421		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	196 - 197 secs.	0.017	0.017	1.0	0.0	0	0.0	0.000	0.114		0	0.0	0.000	0.473		0	0.0	0.000	0.459		0	1.0	0.017		0.025	0	0.0	0.000	0.412		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	197 - 198 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.111		0	0.0	0.000	0.471		0	0.0	0.000	0.456		0	1.0	0.000		0.023	0	0.0	0.000	0.410		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	198 - 199 secs.	0.040	0.040	1.0	0.0	0	0.0	0.000	0.091		0	0.0	0.000	0.451		0	0.0	0.000	0.436		0	1.0	0.040		0.024	0	0.0	0.000	0.390		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	199 - 200 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.066		0	0.0	0.000	0.425		0	0.0	0.000	0.412		0	1.0	0.000		0.026	0	0.0	0.000	0.364		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	200 - 201 secs.	0.038	0.038	1.0	0.0	0	0.0	0.000	0.040		0	0.0	0.000	0.398		0	0.0	0.000	0.386		0	1.0	0.038		0.026	0	0.0	0.000	0.338		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	201 - 202 secs.	0.077	0.077	1.0	0.0	1	0.9	0.016	0.026	0.024	0	0.0	0.000	0.337		0	0.0	0.000	0.325		0	0.1	0.061	0.032	0.023	0	0.0	0.000	0.277		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	202 - 203 secs.	0.000	0.000	1.0	0.0	0	1.0	0.000		0.022	0	0.0	0.000	0.318		0	0.0	0.000	0.303		0	0.0	0.000	0.045		0	0.0	0.000	0.257		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	203 - 204 secs.	0.016	0.016	1.0	0.0	0	1.0	0.016		0.020	0	0.0	0.000	0.309		0	0.0	0.000	0.293		0	0.0	0.000	0.054		0	0.0	0.000	0.248		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	204 - 205 secs.	0.022	0.022	1.0	0.0	0	1.0	0.022		0.019	0	0.0	0.000	0.295		0	0.0	0.000	0.279		0	0.0	0.000	0.068		0	0.0	0.000	0.234		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	205 - 206 secs.	0.022	0.022	1.0	0.0	0	1.0	0.022		0.023	0	0.0	0.000	0.271		0	0.0	0.000	0.259		0	0.0	0.000	0.091		0	0.0	0.000	0.211		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	206 - 207 secs.	0.016	0.016	1.0	0.0	0	1.0	0.016		0.031	0	0.0	0.000	0.268		0	0.0	0.000	0.266		0	0.0	0.000	0.088		0	0.0	0.000	0.212		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	207 - 208 secs.	0.021	0.021	1.0	0.0	0	1.0	0.021		0.023	0	0.0	0.000	0.270		0	0.0	0.000	0.258		0	0.0	0.000	0.092		0	0.0	0.000	0.210		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	208 - 209 secs.	0.034	0.034	1.0	0.0	0	1.0	0.034		0.030	0	0.0	0.000	0.246		0	0.0	0.000	0.241		0	0.0	0.000	0.112		0	0.0	0.000	0.189		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	209 - 210 secs.	0.067	0.067	1.0	0.0	0	1.0	0.067		0.026	0	0.0	0.000	0.211		0	0.0	0.000	0.202		0	0.0	0.000	0.148		0	0.0	0.000	0.152		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	210 - 211 secs.	0.044	0.044	1.0	0.0	0	1.0	0.044		0.021	0	0.0	0.000	0.159		0	0.0	0.000	0.146		0	0.0	0.000	0.203		0	0.0	0.000	0.098		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	211 - 212 secs.	0.016	0.016	1.0	0.0	0	1.0	0.016		0.027	0	0.0	0.000	0.118		0	0.0	0.000	0.111		0	0.0	0.000	0.241		0	0.0	0.000	0.060		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	212 - 213 secs.	0.017	0.017	0.7	0.3	0	1.0	0.017		0.030	0	0.0	0.000	0.108		0	0.0	0.000	0.104		0	0.0	0.000	0.249		0	0.0	0.000	0.051		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	213 - 214 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.032	0	0.0	0.000	0.097		0	0.0	0.000	0.096		0	0.0	0.000	0.259		0	0.0	0.000	0.041		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	214 - 215 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.029	0	0.0	0.000	0.101		0	0.0	0.000	0.096		0	0.0	0.000	0.257		0	0.0	0.000	0.044		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	215 - 216 secs.	0.000	0.000	0.0	1.0	0	1.0	0.000		0.026	0	0.0	0.000	0.100		0	0.0	0.000	0.093		0	0.0	0.000	0.259		0	0.0	0.000	0.042		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	216 - 217 secs.	0.017	0.017	0.0	1.0	0	1.0	0.017		0.027	0	0.0	0.000	0.112		0	0.0	0.000	0.105		0	0.0	0.000	0.247		0	0.0	0.000	0.054		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	217 - 218 secs.	0.104	0.104	0.8	0.2	0	1.0	0.104		0.026	0	0.0	0.000	0.162		0	0.0	0.000	0.158		0	0.0	0.000	0.195		0	0.0	0.000	0.105		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	218 - 219 secs.	0.108	0.108	1.0	0.0	0	1.0	0.108		0.029	0	0.0	0.000	0.285		0	0.0	0.000	0.279		0	0.0	0.000	0.073		0	0.0	0.000	0.227		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	219 - 220 secs.	0.067	0.067	1.0	0.0	0	0.2	0.067	0.030	0.025	0	0.0	0.000	0.375		0	0.0	0.000	0.363		1	0.8	0.000	0.026	0.022	0	0.0	0.000	0.315		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	220 - 221 secs.	0.016	0.016	1.0	0.0	0	0.0	0.000	0.034		0	0.0	0.000	0.394		0	0.0	0.000	0.379		0	1.0	0.016		0.022	0	0.0	0.000	0.333		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	221 - 222 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.049		0	0.0	0.000	0.411		0	0.0	0.000	0.392		0	1.0	0.000		0.018	0	0.0	0.000	0.348		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	222 - 223 secs.	0.017	0.017	1.0	0.0	0	0.0	0.000	0.043		0	0.0	0.000	0.402		0	0.0	0.000	0.388		0	1.0	0.017		0.024	0	0.0	0.000	0.342		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	223 - 224 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.035		0	0.0	0.000	0.391		0	0.0	0.000	0.384		0	1.0	0.000		0.031	0	0.0	0.000	0.333		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	224 - 225 secs.	0.037	0.037	1.0	0.0	0	0.0	0.000	0.045		0	0.0	0.000	0.402		0	0.0	0.000	0.392		0	1.0	0.037		0.028	0	0.0	0.000	0.342		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	225 - 226 secs.	0.047	0.047	1.0	0.0	0	0.0	0.000	0.113		0	0.0	0.000	0.472		0	0.0	0.000	0.459		0	1.0	0.047		0.026	0	0.0	0.000	0.411		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	226 - 227 secs.	0.017	0.017	1.0	0.0	0	0.0	0.000	0.125		0	0.0	0.000	0.481		0	0.0	0.000	0.473		0	1.0	0.017		0.030	0	0.0	0.000	0.423		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	227 - 228 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.130		0	0.0	0.000	0.481		0	0.0	0.000	0.483		0	1.0	0.000		0.030	0	0.0	0.000	0.426		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	228 - 229 secs.	0.080	0.080	1.0	0.0	0	0.0	0.000	0.111		0	0.0	0.000	0.469		0	0.0	0.000	0.458		0	1.0	0.080		0.027	0	0.0	0.000	0.409		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	229 - 230 secs.	0.000	0.000	1.0	0.0	0	0.0	0.000	0.123		0	0.0	0.000	0.483		0	0.0	0.000	0.467		0	1.0	0.000		0.022	0	0.0	0.000	0.422		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	230 - 231 secs.	0.000	0.000	0.5	0.5	0	0.0	0.000	0.125		0	0.0	0.000	0.485		0	0.0	0.000	0.470		0	1.0	0.000		0.023	0	0.0	0.000	0.424		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	231 - 232 secs.	0.016	0.016	0.0	1.0	0	0.0	0.000	0.133		0	0.0	0.000	0.493		0	0.0	0.000	0.477		0	1.0	0.016		0.022	0	0.0	0.000	0.432		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	232 - 233 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.135		0	0.0	0.000	0.498		0	0.0	0.000	0.477		0	1.0	0.000		0.018	0	0.0	0.000	0.434		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	233 - 234 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.134		0	0.0	0.000	0.497		0	0.0	0.000	0.475		0	1.0	0.000		0.017	0	0.0	0.000	0.433		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	234 - 235 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.134		0	0.0	0.000	0.497		0	0.0	0.000	0.475		0	1.0	0.000		0.017	0	0.0	0.000	0.433		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	235 - 236 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.134		0	0.0	0.000	0.496		0	0.0	0.000	0.475		0	1.0	0.000		0.017	0	0.0	0.000	0.433		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	236 - 237 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.134		0	0.0	0.000	0.496		0	0.0	0.000	0.475		0	1.0	0.000		0.017	0	0.0	0.000	0.433		Irrad-Sedentary	19
10	10	A	A	First stage	1	Y Maze Wolff	237 - 238 secs.	0.000	0.000	0.0	1.0	0	0.0	0.000	0.134		0	0.0	0.000	0.496		0	0.0	0.000	0.476		0	1.0	0.000		0.019	0	0.0	0.000	0.433		Irrad-Sedentary	19
